person_profession_id,person_id,profession_id
4986,2699,41,
4987,2699,50,
4988,2700,41,
4989,2700,31,
4990,2700,43,
4991,2701,41,
4992,2701,31,
4993,2702,32,
4994,2702,10,
4995,2702,42,
4996,2703,50,
4997,2704,50,
4998,2704,10,
4999,2704,33,
5000,2704,31,
5001,2706,41,
5002,2706,24,
5003,2706,31,
5004,2707,50,
5005,2707,111,
5006,2708,50,
5007,2709,25,
5008,2709,42,
5009,2709,33,
5010,2710,49,
5011,2710,31,
5012,2711,53,
5013,2711,105,
5014,2712,52,
5015,2713,50,
5016,2713,109,
5017,2713,43,
5018,2714,50,
5019,2714,43,
5020,2714,31,
5021,2715,33,
5022,2716,73,
5023,2716,43,
5024,2717,33,
5025,2718,7,
5026,2718,33,
5027,2719,33,
5028,2720,50,
5029,2720,118,
5030,2720,116,
5031,2721,50,
5032,2721,31,
5033,2722,33,
5034,2722,7,
5035,2722,8,
5036,2722,9,
5037,2723,40,
5038,2723,31,
5039,2724,33,
5040,2725,22,
5041,2725,33,
5042,2726,73,
5043,2726,41,
5044,2726,33,
5045,2727,50,
5046,2727,31,
5047,2728,50,
5048,2728,27,
5049,2728,31,
5050,2729,41,
5051,2730,81,
5052,2730,109,
5053,2731,31,
5054,2731,43,
5055,2731,10,
5056,2732,1,
5057,2732,47,
5058,2733,39,
5059,2733,40,
5060,2733,43,
5061,2733,31,
5062,2734,81,
5063,2734,96,
5064,2734,109,
5065,2734,31,
5066,2735,50,
5067,2735,31,
5068,2736,43,
5069,2736,74,
5070,2737,31,
5071,2737,61,
5072,2738,105,
5073,2739,50,
5074,2740,31,
5075,2740,50,
5076,2741,114,
5077,2742,50,
5078,2742,43,
5079,2742,31,
5080,2742,10,
5081,2743,7,
5082,2743,18,
5083,2743,36,
5084,2743,22,
5085,2743,35,
5086,2744,30,
5087,2744,51,
5088,2744,10,
5089,2746,50,
5090,2746,40,
5091,2746,41,
5092,2747,32,
5093,2747,43,
5094,2747,31,
5095,2748,50,
5096,2748,6,
5097,2748,31,
5098,2750,41,
5099,2750,76,
5100,2751,81,
5101,2751,31,
5102,2751,41,
5103,2752,50,
5104,2752,31,
5105,2752,43,
5106,2753,50,
5107,2753,51,
5108,2753,10,
5109,2753,43,
5110,2754,32,
5111,2754,43,
5112,2755,50,
5113,2755,31,
5114,2755,43,
5115,2756,33,
5116,2757,50,
5117,2757,41,
5118,2758,43,
5119,2761,50,
5120,2761,10,
5121,2761,43,
5122,2762,45,
5123,2762,43,
5124,2762,31,
5125,2763,50,
5126,2763,35,
5127,2764,24,
5128,2764,43,
5129,2764,48,
5130,2764,41,
5131,2765,81,
5132,2765,43,
5133,2766,50,
5134,2766,43,
5135,2767,50,
5136,2767,43,
5137,2767,31,
5138,2768,50,
5139,2768,43,
5140,2768,31,
5141,2769,50,
5142,2769,43,
5143,2769,31,
5144,2770,42,
5145,2770,43,
5146,2771,50,
5147,2771,31,
5148,2771,43,
5149,2772,67,
5150,2772,45,
5151,2772,75,
5152,2773,29,
5153,2773,43,
5154,2773,10,
5155,2777,50,
5156,2778,44,
5157,2778,31,
5158,2778,67,
5159,2778,10,
5160,2779,31,
5161,2779,43,
5162,2780,49,
5163,2781,50,
5164,2784,31,
5165,2784,43,
5166,2785,67,
5167,2785,31,
5168,2785,43,
5169,2785,41,
5170,2786,41,
5171,2786,31,
5172,2787,61,
5173,2787,10,
5174,2787,43,
5175,2787,41,
5176,2789,41,
5177,2790,41,
5178,2791,73,
5179,2791,43,
5180,2792,35,
5181,2793,16,
5182,2793,41,
5183,2793,18,
5184,2793,25,
5185,2795,31,
5186,2795,16,
5187,2796,32,
5188,2796,43,
5189,2797,43,
5190,2798,50,
5191,2800,115,
5192,2801,67,
5193,2801,43,
5194,2801,41,
5195,2801,33,
5196,2802,50,
5197,2802,31,
5198,2803,50,
5199,2803,43,
5200,2803,41,
5201,2804,16,
5202,2804,34,
5203,2805,50,
5204,2805,31,
5205,2805,43,
5206,2806,50,
5207,2806,41,
5208,2806,31,
5209,2807,50,
5210,2807,10,
5211,2808,16,
5212,2808,41,
5213,2808,31,
5214,2809,50,
5215,2809,31,
5216,2809,43,
5217,2810,43,
5218,2811,41,
5219,2811,38,
5220,2813,50,
5221,2813,31,
5222,2813,43,
5223,2813,41,
5224,2814,33,
5225,2815,50,
5226,2815,35,
5227,2816,40,
5228,2816,43,
5229,2817,50,
5230,2818,41,
5231,2819,41,
5232,2819,43,
5233,2821,35,
5234,2821,31,
5235,2822,43,
5236,2822,41,
5237,2822,16,
5238,2822,22,
5239,2823,67,
5240,2823,43,
5241,2824,40,
5242,2824,43,
5243,2825,10,
5244,2825,104,
5245,2825,31,
5246,2826,43,
5247,2826,60,
5248,2827,43,
5249,2827,31,
5250,2828,16,
5251,2828,43,
5252,2828,31,
5253,2829,7,
5254,2829,43,
5255,2829,31,
5256,2831,75,
5257,2832,41,
5258,2833,41,
5259,2833,31,
5260,2833,43,
5261,2834,31,
5262,2834,41,
5263,2835,41,
5264,2837,50,
5265,2837,31,
5266,2838,50,
5267,2838,43,
5268,2839,47,
5269,2840,50,
5270,2840,16,
5271,2841,43,
5272,2843,43,
5273,2844,35,
5274,2844,31,
5275,2845,50,
5276,2845,41,
5277,2845,31,
5278,2846,104,
5279,2847,41,
5280,2848,43,
5281,2848,41,
5282,2849,43,
5283,2850,43,
5284,2850,31,
5285,2851,114,
5286,2851,33,
5287,2852,41,
5288,2853,114,
5289,2854,31,
5290,2854,43,
5291,2855,43,
5292,2855,31,
5293,2856,41,
5294,2857,43,
5295,2857,74,
5296,2858,115,
5297,2859,43,
5298,2860,43,
5299,2861,73,
5300,2861,31,
5301,2861,41,
5302,2862,40,
5303,2862,43,
5304,2862,31,
5305,2863,61,
5306,2863,43,
5307,2864,50,
5308,2864,43,
5309,2865,16,
5310,2866,43,
5311,2867,16,
5312,2867,43,
5313,2868,43,
5314,2869,50,
5315,2869,43,
5316,2870,41,
5317,2871,43,
5318,2871,31,
5319,2872,80,
5320,2872,41,
5321,2872,43,
5322,2873,31,
5323,2873,114,
5324,2874,19,
5325,2874,31,
5326,2875,50,
5327,2875,41,
5328,2875,43,
5329,2876,39,
5330,2876,41,
5331,2877,32,
5332,2877,43,
5333,2878,8,
5334,2878,43,
5335,2879,50,
5336,2879,43,
5337,2880,41,
5338,2880,111,
5339,2881,41,
5340,2882,31,
5341,2882,114,
5342,2883,43,
5343,2883,115,
5344,2884,50,
5345,2884,31,
5346,2884,43,
5347,2885,50,
5348,2885,43,
5349,2885,114,
5350,2886,41,
5351,2886,114,
5352,2886,20,
5353,2887,40,
5354,2887,41,
5355,2888,50,
5356,2888,31,
5357,2888,42,
5358,2888,33,
5359,2889,43,
5360,2889,41,
5361,2889,111,
5362,2890,50,
5363,2890,43,
5364,2890,31,
5365,2890,114,
5366,2891,50,
5367,2891,114,
5368,2891,43,
5369,2892,38,
5370,2892,43,
5371,2892,41,
5372,2892,33,
5373,2893,105,
5374,2893,96,
5375,2893,43,
5376,2893,35,
5377,2893,10,
5378,2894,30,
5379,2894,31,
5380,2894,43,
5381,2894,35,
5382,2894,10,
5383,2895,50,
5384,2895,10,
5385,2895,43,
5386,2895,115,
5387,2896,50,
5388,2897,7,
5389,2897,43,
5390,2897,42,
5391,2897,5,
5392,2897,111,
5393,2898,40,
5394,2898,39,
5395,2898,43,
5396,2898,114,
5397,2899,78,
5398,2899,74,
5399,2899,115,
5400,2899,41,
5401,2899,43,
5402,2900,35,
5403,2900,114,
5404,2900,43,
5405,2901,29,
5406,2901,50,
5407,2901,43,
5408,2901,38,
5409,2902,35,
5410,2902,43,
5411,2902,42,
5412,2903,37,
5413,2903,38,
5414,2903,41,
5415,2904,50,
5416,2904,43,
5417,2904,111,
5418,2905,50,
5419,2905,48,
5420,2905,41,
5421,2905,39,
5422,2906,41,
5423,2906,50,
5424,2906,43,
5425,2907,114,
5426,2907,43,
5427,2908,50,
5428,2908,114,
5429,2908,75,
5430,2908,48,
5431,2909,104,
5432,2909,100,
5433,2909,41,
5434,2909,43,
5435,2909,108,
5436,2910,79,
5437,2910,80,
5438,2910,31,
5439,2910,45,
5440,2911,29,
5441,2911,42,
5442,2911,41,
5443,2912,37,
5444,2912,31,
5445,2912,49,
5446,2912,42,
5447,2913,60,
5448,2913,39,
5449,2914,73,
5450,2915,50,
5451,2915,43,
5452,2915,114,
5453,2915,41,
5454,2916,81,
5455,2916,46,
5456,2916,109,
5457,2916,43,
5458,2917,50,
5459,2917,43,
5460,2918,39,
5461,2918,41,
5462,2919,29,
5463,2919,43,
5464,2919,31,
5465,2920,50,
5466,2920,116,
5467,2920,43,
5468,2920,31,
5469,2920,9,
5470,2921,30,
5471,2921,107,
5472,2921,10,
5473,2921,33,
5474,2922,31,
5475,2922,33,
5476,2922,22,
5477,2923,30,
5478,2923,31,
5479,2923,42,
5480,2923,8,
5481,2923,43,
5482,2924,50,
5483,2924,43,
5484,2925,50,
5485,2925,8,
5486,2926,43,
5487,2926,49,
5488,2926,31,
5489,2927,50,
5490,2927,43,
5491,2927,114,
5492,2927,31,
5493,2928,50,
5494,2928,116,
5495,2928,109,
5496,2928,81,
5497,2928,41,
5498,2929,50,
5499,2929,31,
5500,2929,43,
5501,2929,114,
5502,2930,33,
5503,2931,40,
5504,2931,41,
5505,2932,50,
5506,2932,43,
5507,2932,12,
5508,2932,31,
5509,2932,16,
5510,2933,43,
5511,2933,114,
5512,2933,33,
5513,2933,49,
5514,2934,40,
5515,2934,49,
5516,2934,33,
5517,2935,41,
5518,2935,31,
5519,2936,33,
5520,2936,22,
5521,2937,41,
5522,2937,61,
5523,2937,74,
5524,2937,75,
5525,2938,30,
5526,2938,31,
5527,2938,43,
5528,2939,50,
5529,2939,31,
5530,2939,43,
5531,2939,10,
5532,2940,41,
5533,2941,41,
5534,2941,111,
5535,2941,31,
5536,2942,50,
5537,2943,50,
5538,2943,31,
5539,2943,43,
5540,2944,61,
5541,2944,41,
5542,2944,31,
5543,2944,43,
5544,2945,40,
5545,2945,24,
5546,2946,61,
5547,2946,41,
5548,2947,67,
5549,2947,43,
5550,2947,10,
5551,2948,81,
5552,2948,92,
5553,2948,84,
5554,2949,43,
5555,2949,31,
5556,2951,50,
5557,2951,43,
5558,2952,38,
5559,2952,43,
5560,2953,6,
5561,2955,40,
5562,2955,41,
5563,2955,39,
5564,2956,34,
5565,2956,31,
5566,2956,43,
5567,2957,80,
5568,2959,43,
5569,2960,67,
5570,2960,41,
5571,2961,81,
5572,2961,107,
5573,2962,50,
5574,2962,53,
5575,2963,41,
5576,2963,44,
5577,2963,43,
5578,2964,81,
5579,2964,83,
5580,2964,43,
5581,2964,10,
5582,2965,40,
5583,2965,43,
5584,2966,53,
5585,2966,67,
5586,2968,74,
5587,2968,41,
5588,2968,43,
5589,2968,31,
5590,2969,33,
5591,2969,34,
5592,2969,43,
5593,2970,61,
5594,2970,43,
5595,2972,81,
5596,2972,41,
5597,2972,109,
5598,2972,43,
5599,2973,61,
5600,2973,43,
5601,2973,31,
5602,2974,43,
5603,2974,31,
5604,2975,50,
5605,2975,43,
5606,2976,50,
5607,2976,51,
5608,2976,43,
5609,2977,35,
5610,2977,43,
5611,2977,31,
5612,2978,41,
5613,2979,61,
5614,2979,49,
5615,2980,74,
5616,2980,41,
5617,2980,43,
5618,2981,33,
5619,2982,50,
5620,2982,31,
5621,2983,31,
5622,2984,31,
5623,2985,69,
5624,2985,41,
5625,2985,31,
5626,2986,74,
5627,2988,105,
5628,2988,96,
5629,2989,31,
5630,2989,43,
5631,2991,63,
5632,2991,41,
5633,2992,40,
5634,2992,31,
5635,2993,69,
5636,2993,41,
5637,2994,43,
5638,2994,31,
5639,2994,37,
5640,2995,31,
5641,2995,9,
5642,2999,67,
5643,2999,33,
5644,3000,41,
5645,3000,31,
5646,3002,104,
5647,3005,41,
5648,3006,31,
5649,3007,31,
5650,3007,114,
5651,3008,50,
5652,3008,31,
5653,3009,105,
5654,3011,74,
5655,3011,31,
5656,3012,41,
5657,3012,69,
5658,3012,33,
5659,3013,31,
5660,3014,41,
5661,3014,31,
5662,3016,73,
5663,3016,31,
5664,3017,73,
5665,3019,41,
5666,3019,43,
5667,3020,31,
5668,3021,61,
5669,3021,31,
5670,3022,81,
5671,3022,46,
5672,3023,50,
5673,3023,10,
5674,3025,61,
5675,3025,10,
5676,3026,41,
5677,3027,16,
5678,3027,33,
5679,3028,31,
5680,3029,18,
5681,3029,31,
5682,3030,35,
5683,3033,43,
5684,3033,31,
5685,3034,31,
5686,3034,43,
5687,3034,42,
5688,3035,50,
5689,3036,43,
5690,3038,41,
5691,3038,33,
5692,3038,35,
5693,3039,41,
5694,3040,50,
5695,3041,31,
5696,3042,31,
5697,3043,40,
5698,3045,67,
5699,3046,35,
5700,3046,31,
5701,3047,61,
5702,3047,25,
5703,3047,31,
5704,3047,33,
5705,3048,42,
5706,3048,24,
5707,3049,50,
5708,3049,43,
5709,3049,31,
5710,3051,41,
5711,3051,35,
5712,3052,50,
5713,3052,9,
5714,3053,33,
5715,3054,50,
5716,3054,26,
5717,3054,57,
5718,3055,40,
5719,3055,41,
5720,3056,31,
5721,3057,67,
5722,3057,79,
5723,3057,16,
5724,3057,31,
5725,3058,11,
5726,3058,29,
5727,3059,37,
5728,3059,9,
5729,3060,16,
5730,3061,44,
5731,3062,50,
5732,3062,40,
5733,3062,10,
5734,3062,41,
5735,3063,41,
5736,3063,39,
5737,3063,43,
5738,3064,50,
5739,3064,43,
5740,3064,31,
5741,3065,50,
5742,3065,41,
5743,3066,50,
5744,3066,33,
5745,3067,50,
5746,3067,43,
5747,3067,31,
5748,3067,33,
5749,3068,50,
5750,3068,31,
5751,3068,43,
5752,3068,35,
5753,3068,41,
5754,3069,26,
5755,3069,10,
5756,3071,33,
5757,3072,35,
5758,3072,31,
5759,3072,10,
5760,3072,43,
5761,3073,44,
5762,3073,41,
5763,3074,41,
5764,3074,43,
5765,3075,50,
5766,3075,43,
5767,3076,18,
5768,3076,31,
5769,3077,40,
5770,3077,41,
5771,3078,38,
5772,3078,43,
5773,3078,31,
5774,3079,10,
5775,3080,67,
5776,3080,10,
5777,3083,41,
5778,3083,43,
5779,3086,40,
5780,3086,10,
5781,3086,39,
5782,3086,41,
5783,3089,40,
5784,3089,43,
5785,3090,61,
5786,3090,41,
5787,3090,43,
5788,3092,39,
5789,3093,41,
5790,3093,19,
5791,3094,64,
5792,3094,68,
5793,3094,41,
5794,3098,61,
5795,3098,31,
5796,3099,31,
5797,3099,33,
5798,3100,41,
5799,3100,35,
5800,3101,50,
5801,3101,16,
5802,3101,43,
5803,3101,31,
5804,3102,50,
5805,3102,43,
5806,3103,27,
5807,3103,111,
5808,3103,33,
5809,3104,16,
5810,3104,43,
5811,3104,111,
5812,3105,41,
5813,3106,50,
5814,3106,16,
5815,3106,43,
5816,3106,31,
5817,3107,50,
5818,3107,43,
5819,3108,35,
5820,3108,31,
5821,3108,19,
5822,3109,41,
5823,3109,31,
5824,3109,43,
5825,3110,41,
5826,3111,61,
5827,3111,43,
5828,3112,31,
5829,3112,43,
5830,3113,50,
5831,3114,16,
5832,3114,43,
5833,3115,40,
5834,3115,33,
5835,3116,50,
5836,3116,31,
5837,3116,43,
5838,3117,43,
5839,3117,33,
5840,3118,40,
5841,3118,41,
5842,3119,50,
5843,3119,10,
5844,3121,43,
5845,3122,79,
5846,3123,64,
5847,3123,31,
5848,3123,41,
5849,3124,12,
5850,3125,40,
5851,3125,43,
5852,3125,31,
5853,3125,33,
5854,3126,50,
5855,3126,31,
5856,3126,16,
5857,3127,31,
5858,3128,22,
5859,3129,25,
5860,3130,50,
5861,3130,43,
5862,3130,10,
5863,3131,43,
5864,3131,31,
5865,3131,80,
5866,3132,50,
5867,3133,37,
5868,3134,41,
5869,3134,43,
5870,3135,40,
5871,3135,29,
5872,3135,111,
5873,3136,50,
5874,3136,43,
5875,3137,81,
5876,3137,43,
5877,3137,31,
5878,3138,50,
5879,3138,41,
5880,3138,43,
5881,3139,16,
5882,3140,39,
5883,3141,29,
5884,3141,31,
5885,3141,43,
5886,3142,50,
5887,3142,31,
5888,3142,41,
5889,3142,43,
5890,3143,41,
5891,3143,31,
5892,3144,50,
5893,3144,43,
5894,3145,50,
5895,3145,16,
5896,3146,30,
5897,3146,62,
5898,3146,16,
5899,3147,31,
5900,3147,30,
5901,3147,21,
5902,3148,30,
5903,3148,8,
5904,3148,43,
5905,3148,31,
5906,3149,50,
5907,3149,31,
5908,3149,39,
5909,3149,40,
5910,3149,43,
5911,3150,33,
5912,3151,43,
5913,3151,35,
5914,3152,50,
5915,3152,37,
5916,3152,24,
5917,3152,43,
5918,3153,31,
5919,3153,40,
5920,3153,41,
5921,3153,74,
5922,3154,74,
5923,3154,41,
5924,3154,31,
5925,3154,56,
5926,3155,37,
5927,3155,41,
5928,3157,37,
5929,3157,47,
5930,3158,60,
5931,3158,43,
5932,3160,41,
5933,3161,32,
5934,3161,10,
5935,3161,43,
5936,3161,42,
5937,3161,31,
5938,3162,25,
5939,3162,38,
5940,3167,43,
5941,3168,60,
5942,3169,75,
5943,3171,50,
5944,3171,43,
5945,3172,50,
5946,3172,40,
5947,3172,41,
5948,3173,104,
5949,3174,29,
5950,3174,31,
5951,3175,50,
5952,3175,31,
5953,3176,31,
5954,3176,40,
5955,3176,114,
5956,3177,31,
5957,3177,114,
5958,3178,42,
5959,3178,7,
5960,3179,7,
5961,3179,33,
5962,3180,7,
5963,3180,31,
5964,3184,70,
5965,3189,8,
5966,3190,31,
5967,3192,31,
5968,3194,33,
